t v n o
106.56 -66.598328 0.00025095124 0.057871751
106.57 -66.603989 0.00025047542 0.057842866
106.58 -66.609489 0.00025001258 0.057813998
106.59 -66.614838 0.00024956244 0.057785142
106.6 -66.620033 0.00024912466 0.057756301
106.61 -66.625076 0.00024869895 0.057727475
106.62 -66.629974 0.00024828504 0.057698663
106.63 -66.634735 0.00024788256 0.057669867
106.64 -66.639351 0.00024749132 0.057641082
106.65 -66.643829 0.00024711099 0.057612315
106.66 -66.648178 0.00024674129 0.057583559
106.67 -66.652397 0.000246382 0.057554819
106.68 -66.656487 0.00024603284 0.057526093
106.69 -66.660454 0.00024569358 0.057497382
106.7 -66.664299 0.00024536395 0.057468683
106.71 -66.668022 0.00024504372 0.057440002
106.72 -66.671631 0.00024473268 0.057411332
106.73 -66.675125 0.00024443059 0.057382677
106.74 -66.678505 0.00024413723 0.057354037
106.75 -66.681778 0.00024385241 0.057325412
106.76 -66.684944 0.00024357589 0.057296801
106.77 -66.688011 0.00024330748 0.057268202
106.78 -66.690971 0.00024304699 0.057239622
106.79 -66.693832 0.00024279422 0.057211053
106.8 -66.696602 0.00024254899 0.057182498
106.81 -66.699272 0.0002423111 0.057153959
106.82 -66.701843 0.00024208039 0.057125431
106.83 -66.70433 0.00024185669 0.057096921
106.84 -66.706726 0.00024163981 0.057068422
106.85 -66.709038 0.0002414296 0.057039939
106.86 -66.711266 0.00024122589 0.05701147
106.87 -66.713409 0.00024102854 0.056983016
106.88 -66.715469 0.00024083737 0.056954574
106.89 -66.717453 0.00024065225 0.056926146
106.9 -66.71936 0.00024047303 0.056897737
106.91 -66.721191 0.00024029957 0.056869339
106.92 -66.722946 0.00024013173 0.056840952
106.93 -66.724632 0.00023996938 0.056812584
106.94 -66.726242 0.00023981238 0.056784227
106.95 -66.727783 0.00023966061 0.056755885
106.96 -66.729263 0.00023951393 0.056727558
106.97 -66.730675 0.00023937224 0.056699246
106.98 -66.732018 0.00023923541 0.056670949
106.99 -66.733307 0.0002391033 0.056642663
107 -66.734528 0.00023897584 0.056614392
107.01 -66.735687 0.00023885291 0.056586135
107.02 -66.736794 0.00023873437 0.056557894
107.03 -66.737839 0.00023862015 0.056529667
107.04 -66.738823 0.00023851014 0.056501452
107.05 -66.739761 0.00023840422 0.056473251
107.06 -66.740639 0.00023830231 0.056445066
107.07 -66.74147 0.00023820432 0.056416892
107.08 -66.742249 0.00023811015 0.056388736
107.09 -66.742973 0.0002380197 0.056360591
107.1 -66.743652 0.00023793289 0.056332462
107.11 -66.744286 0.00023784964 0.056304347
107.12 -66.744873 0.00023776987 0.056276243
107.13 -66.745407 0.00023769349 0.056248158
107.14 -66.745903 0.00023762041 0.056220084
107.15 -66.746353 0.00023755054 0.056192026
107.16 -66.746765 0.00023748385 0.056163978
107.17 -66.747131 0.00023742023 0.056135949
107.18 -66.747459 0.00023735962 0.056107931
107.19 -66.747742 0.00023730195 0.056079928
107.2 -66.747993 0.00023724715 0.056051936
107.21 -66.748199 0.00023719516 0.056023963
107.22 -66.748375 0.00023714588 0.055996001
107.23 -66.748512 0.00023709929 0.055968054
107.24 -66.748611 0.0002370553 0.055940118
107.25 -66.74868 0.00023701385 0.0559122
107.26 -66.748718 0.0002369749 0.055884294
107.27 -66.748718 0.00023693837 0.055856403
107.28 -66.748688 0.00023690422 0.055828523
107.29 -66.748619 0.00023687238 0.055800661
107.3 -66.748528 0.00023684281 0.055772811
107.31 -66.748405 0.00023681544 0.055744976
107.32 -66.748253 0.00023679023 0.055717152
107.33 -66.74807 0.00023676714 0.055689342
107.34 -66.747864 0.0002367461 0.055661552
107.35 -66.747627 0.00023672706 0.055633768
107.36 -66.74736 0.00023671001 0.055606004
107.37 -66.74707 0.00023669486 0.05557825
107.38 -66.746758 0.00023668159 0.055550512
107.39 -66.746422 0.00023667015 0.055522788
107.4 -66.746056 0.0002366605 0.055495076
107.41 -66.745667 0.00023665259 0.055467378
107.42 -66.745255 0.00023664639 0.055439696
107.43 -66.74482 0.00023664186 0.055412028
107.44 -66.74437 0.00023663895 0.055384371
107.45 -66.743889 0.00023663764 0.05535673
107.46 -66.743393 0.00023663788 0.055329099
107.47 -66.742874 0.00023663964 0.055301487
107.48 -66.742332 0.00023664288 0.055273887
107.49 -66.741776 0.00023664757 0.055246301
107.5 -66.741196 0.00023665366 0.055218726
107.51 -66.740601 0.00023666114 0.055191167
107.52 -66.739983 0.00023666998 0.055163622
107.53 -66.739349 0.00023668013 0.055136092
107.54 -66.738701 0.00023669159 0.055108573
107.55 -66.738037 0.00023670429 0.055081069
107.56 -66.73735 0.00023671822 0.055053581
107.57 -66.736649 0.00023673335 0.055026103
107.58 -66.735931 0.00023674966 0.05499864
107.59 -66.735199 0.00023676713 0.054971192
107.6 -66.734451 0.00023678569 0.054943759
107.61 -66.733688 0.00023680537 0.054916337
107.62 -66.732918 0.00023682612 0.05488893
107.63 -66.732124 0.0002368479 0.054861534
107.64 -66.731316 0.00023687072 0.054834154
107.65 -66.730499 0.00023689453 0.054806788
107.66 -66.729668 0.00023691931 0.054779436
107.67 -66.728828 0.00023694505 0.054752097
107.68 -66.727966 0.00023697173 0.054724772
107.69 -66.727097 0.0002369993 0.054697458
107.7 -66.726219 0.00023702777 0.054670159
107.71 -66.725327 0.00023705712 0.054642875
107.72 -66.724419 0.0002370873 0.054615606
107.73 -66.723503 0.00023711832 0.054588348
107.74 -66.72258 0.00023715015 0.054561105
107.75 -66.721642 0.00023718277 0.054533873
107.76 -66.720695 0.00023721617 0.054506656
107.77 -66.719734 0.00023725032 0.054479454
107.78 -66.718765 0.00023728522 0.054452267
107.79 -66.717789 0.00023732084 0.054425091
107.8 -66.716805 0.00023735716 0.054397926
107.81 -66.715805 0.00023739417 0.05437078
107.82 -66.714806 0.00023743187 0.054343645
107.83 -66.713791 0.00023747022 0.054316524
107.84 -66.712769 0.00023750922 0.054289415
107.85 -66.711739 0.00023754884 0.054262321
107.86 -66.710693 0.00023758908 0.054235242
107.87 -66.709648 0.00023762991 0.054208174
107.88 -66.708595 0.00023767135 0.054181121
107.89 -66.707535 0.00023771335 0.054154079
107.9 -66.706459 0.00023775591 0.054127052
107.91 -66.705383 0.00023779903 0.05410004
107.92 -66.7043 0.00023784269 0.054073043
107.93 -66.703209 0.00023788687 0.054046057
107.94 -66.70211 0.00023793157 0.054019082
107.95 -66.701004 0.00023797675 0.053992122
107.96 -66.69989 0.00023802245 0.053965177
107.97 -66.698776 0.00023806861 0.053938247
107.98 -66.697647 0.00023811524 0.053911328
107.99 -66.696518 0.00023816233 0.053884424
108 -66.695381 0.00023820986 0.053857531
108.01 -66.694244 0.00023825784 0.053830653
108.02 -66.693092 0.00023830625 0.05380379
108.03 -66.69194 0.00023835507 0.053776938
108.04 -66.690781 0.0002384043 0.053750101
108.05 -66.689621 0.00023845393 0.053723276
108.06 -66.688454 0.00023850396 0.053696465
108.07 -66.687279 0.00023855435 0.053669669
108.08 -66.686096 0.00023860513 0.053642884
108.09 -66.684914 0.00023865627 0.053616114
108.1 -66.683731 0.00023870777 0.053589355
108.11 -66.682533 0.00023875962 0.053562611
108.12 -66.681343 0.00023881182 0.053535882
108.13 -66.680138 0.00023886433 0.053509165
108.14 -66.678932 0.00023891719 0.053482462
108.15 -66.677727 0.00023897036 0.05345577
108.16 -66.676514 0.00023902384 0.053429093
108.17 -66.675293 0.00023907764 0.053402428
108.18 -66.674072 0.00023913171 0.053375777
108.19 -66.672852 0.00023918609 0.053349141
108.2 -66.671623 0.00023924076 0.053322516
108.21 -66.670387 0.0002392957 0.053295907
108.22 -66.669151 0.00023935092 0.053269308
108.23 -66.667915 0.00023940639 0.053242724
108.24 -66.666672 0.00023946214 0.053216156
108.25 -66.665428 0.00023951814 0.053189598
108.26 -66.664177 0.00023957438 0.053163055
108.27 -66.662926 0.00023963087 0.053136524
108.28 -66.661674 0.00023968761 0.053110007
108.29 -66.660416 0.00023974456 0.053083502
108.3 -66.659157 0.00023980177 0.053057011
108.31 -66.657898 0.00023985918 0.053030532
108.32 -66.656631 0.00023991682 0.053004071
108.33 -66.655365 0.00023997466 0.052977618
108.34 -66.654091 0.00024003272 0.052951179
108.35 -66.652817 0.00024009097 0.052924756
108.36 -66.651543 0.00024014944 0.052898344
108.37 -66.650261 0.0002402081 0.052871946
108.38 -66.648987 0.00024026695 0.05284556
108.39 -66.647705 0.00024032599 0.052819189
108.4 -66.646416 0.0002403852 0.052792832
108.41 -66.645134 0.0002404446 0.052766483
108.42 -66.643845 0.00024050417 0.052740153
108.43 -66.642548 0.00024056391 0.052713834
108.44 -66.641258 0.00024062382 0.052687529
108.45 -66.639961 0.0002406839 0.052661236
108.46 -66.638664 0.00024074414 0.052634954
108.47 -66.637367 0.00024080454 0.052608687
108.48 -66.63607 0.00024086508 0.052582435
108.49 -66.634766 0.00024092579 0.052556194
108.5 -66.633461 0.00024098663 0.052529968
108.51 -66.632156 0.00024104762 0.052503753
108.52 -66.630852 0.00024110875 0.052477553
108.53 -66.629539 0.00024117001 0.052451365
108.54 -66.628227 0.00024123142 0.052425191
108.55 -66.626915 0.00024129296 0.052399032
108.56 -66.625603 0.00024135462 0.05237288
108.57 -66.62429 0.0002414164 0.052346747
108.58 -66.622971 0.00024147832 0.052320626
108.59 -66.621658 0.00024154036 0.052294515
108.6 -66.620338 0.00024160251 0.052268419
108.61 -66.619019 0.00024166479 0.052242335
108.62 -66.617699 0.00024172718 0.052216265
108.63 -66.616379 0.00024178966 0.052190207
108.64 -66.615051 0.00024185228 0.052164163
108.65 -66.613724 0.00024191498 0.052138135
108.66 -66.612404 0.0002419778 0.052112117
108.67 -66.611076 0.00024204071 0.052086111
108.68 -66.609749 0.00024210374 0.05206012
108.69 -66.608421 0.00024216685 0.05203414
108.7 -66.607086 0.00024223006 0.052008174
108.71 -66.605759 0.00024229336 0.05198222
108.72 -66.604424 0.00024235676 0.051956281
108.73 -66.603096 0.00024242025 0.051930357
108.74 -66.601761 0.00024248383 0.05190444
108.75 -66.600426 0.00024254748 0.051878542
108.76 -66.599091 0.00024261123 0.051852651
108.77 -66.597755 0.00024267506 0.051826779
108.78 -66.59642 0.00024273897 0.051800914
108.79 -66.595078 0.00024280295 0.051775064
108.8 -66.593742 0.00024286703 0.051749229
108.81 -66.592407 0.00024293117 0.051723406
108.82 -66.591064 0.00024299539 0.051697597
108.83 -66.589722 0.00024305968 0.051671799
108.84 -66.588387 0.00024312404 0.051646013
108.85 -66.587044 0.00024318848 0.051620241
108.86 -66.585701 0.00024325297 0.051594485
108.87 -66.584358 0.00024331754 0.051568739
108.88 -66.583015 0.00024338218 0.051543005
108.89 -66.581673 0.00024344688 0.051517285
108.9 -66.580322 0.00024351163 0.051491577
108.91 -66.578979 0.00024357646 0.051465884
108.92 -66.577637 0.00024364135 0.051440202
108.93 -66.576286 0.00024370629 0.051414534
108.94 -66.574944 0.0002437713 0.051388878
108.95 -66.573593 0.00024383636 0.051363233
108.96 -66.57225 0.00024390146 0.051337603
108.97 -66.5709 0.00024396664 0.051311985
108.98 -66.56955 0.00024403186 0.051286381
108.99 -66.568207 0.00024409714 0.051260792
109 -66.566856 0.00024416248 0.05123521
109.01 -66.565506 0.00024422785 0.051209643
109.02 -66.564156 0.00024429327 0.051184092
109.03 -66.562805 0.00024435876 0.051158551
109.04 -66.561455 0.0002444243 0.051133025
109.05 -66.560104 0.00024448987 0.051107507
109.06 -66.558754 0.00024455547 0.051082008
109.07 -66.557404 0.00024462116 0.051056515
109.08 -66.556053 0.00024468685 0.051031042
109.09 -66.554703 0.00024475262 0.051005576
109.1 -66.553352 0.0002448184 0.050980125
109.11 -66.551994 0.00024488423 0.050954688
109.12 -66.550644 0.00024495012 0.05092926
109.13 -66.549294 0.00024501604 0.050903849
109.14 -66.547943 0.00024508199 0.050878447
109.15 -66.546585 0.000245148 0.050853059
109.16 -66.545235 0.00024521403 0.050827686
109.17 -66.543884 0.0002452801 0.050802324
109.18 -66.542526 0.00024534619 0.050776973
109.19 -66.541176 0.00024541235 0.050751638
109.2 -66.539818 0.00024547853 0.050726313
109.21 -66.538467 0.00024554474 0.050701
109.22 -66.537109 0.00024561098 0.050675701
109.23 -66.535759 0.00024567728 0.050650418
109.24 -66.534401 0.00024574358 0.050625142
109.25 -66.533051 0.00024580993 0.050599881
109.26 -66.531693 0.00024587632 0.050574634
109.27 -66.530342 0.00024594271 0.050549399
109.28 -66.528984 0.00024600915 0.050524175
109.29 -66.527634 0.00024607562 0.050498966
109.3 -66.526276 0.00024614212 0.050473768
109.31 -66.524925 0.00024620866 0.050448582
109.32 -66.523567 0.00024627519 0.05042341
109.33 -66.522209 0.00024634178 0.050398249
109.34 -66.520859 0.0002464084 0.050373103
109.35 -66.519501 0.00024647504 0.050347969
109.36 -66.51815 0.00024654169 0.050322846
109.37 -66.516792 0.0002466084 0.050297737
109.38 -66.515434 0.0002466751 0.05027264
109.39 -66.514084 0.00024674184 0.050247554
109.4 -66.512726 0.0002468086 0.050222483
109.41 -66.511375 0.0002468754 0.050197423
109.42 -66.510017 0.00024694222 0.050172377
109.43 -66.508659 0.00024700904 0.05014734
109.44 -66.507309 0.00024707592 0.050122321
109.45 -66.505951 0.0002471428 0.050097309
109.46 -66.504601 0.00024720968 0.050072312
109.47 -66.503242 0.00024727662 0.050047331
109.48 -66.501884 0.00024734356 0.050022356
109.49 -66.500534 0.00024741053 0.049997397
109.5 -66.499176 0.00024747752 0.049972452
109.51 -66.497826 0.00024754455 0.049947519
109.52 -66.496468 0.00024761158 0.049922597
109.53 -66.495117 0.00024767863 0.049897686
109.54 -66.493759 0.00024774569 0.04987279
109.55 -66.492401 0.0002478128 0.049847905
109.56 -66.491051 0.00024787989 0.049823035
109.57 -66.489693 0.00024794703 0.049798172
109.58 -66.488342 0.00024801417 0.049773328
109.59 -66.486984 0.00024808134 0.049748491
109.6 -66.485634 0.00024814851 0.04972367
109.61 -66.484276 0.00024821571 0.049698859
109.62 -66.482925 0.00024828294 0.049674064
109.63 -66.481575 0.00024835017 0.049649276
109.64 -66.480217 0.00024841743 0.049624506
109.65 -66.478867 0.00024848469 0.049599744
109.66 -66.477509 0.00024855198 0.049574997
109.67 -66.476158 0.00024861927 0.049550261
109.68 -66.474808 0.00024868659 0.04952554
109.69 -66.47345 0.00024875393 0.049500827
109.7 -66.472099 0.00024882128 0.049476128
109.71 -66.470749 0.00024888865 0.049451444
109.72 -66.469391 0.00024895603 0.049426772
109.73 -66.46804 0.0002490234 0.04940211
109.74 -66.46669 0.00024909081 0.04937746
109.75 -66.465332 0.00024915824 0.049352825
109.76 -66.463982 0.00024922568 0.049328201
109.77 -66.462631 0.00024929314 0.049303588
109.78 -66.461281 0.0002493606 0.049278989
109.79 -66.45993 0.00024942806 0.049254399
109.8 -66.458572 0.00024949556 0.049229827
109.81 -66.457222 0.00024956308 0.049205262
109.82 -66.455872 0.0002496306 0.049180713
109.83 -66.454521 0.00024969812 0.049156174
109.84 -66.453171 0.00024976567 0.04913165
109.85 -66.45182 0.00024983322 0.049107134
109.86 -66.45047 0.0002499008 0.049082633
109.87 -66.44912 0.00024996838 0.049058143
109.88 -66.447769 0.00025003596 0.049033668
109.89 -66.446419 0.00025010356 0.049009204
109.9 -66.445068 0.0002501712 0.048984751
109.91 -66.443718 0.00025023881 0.048960309
109.92 -66.442368 0.00025030648 0.048935883
109.93 -66.441017 0.00025037411 0.048911467
109.94 -66.439667 0.00025044178 0.048887063
109.95 -66.438316 0.00025050947 0.048862673
109.96 -66.436974 0.00025057714 0.048838295
109.97 -66.435623 0.00025064484 0.048813928
109.98 -66.434273 0.00025071256 0.048789572
109.99 -66.432922 0.00025078029 0.048765231
110 -66.43158 0.00025084801 0.048740901
110.01 -66.430229 0.00025091576 0.048716582
110.02 -66.428879 0.00025098352 0.048692275
110.03 -66.427536 0.00025105127 0.048667982
110.04 -66.426186 0.00025111903 0.048643701
110.05 -66.424835 0.00025118681 0.048619431
110.06 -66.423492 0.00025125462 0.048595175
110.07 -66.422142 0.00025132243 0.048570931
110.08 -66.420799 0.00025139024 0.048546698
110.09 -66.419449 0.00025145806 0.048522476
110.1 -66.418106 0.0002515259 0.048498265
110.11 -66.416756 0.00025159374 0.04847407
110.12 -66.415413 0.00025166158 0.048449885
110.13 -66.41407 0.00025172945 0.048425712
110.14 -66.41272 0.00025179732 0.048401553
110.15 -66.411377 0.00025186519 0.048377406
110.16 -66.410034 0.00025193309 0.04835327
110.17 -66.408684 0.00025200099 0.048329145
110.18 -66.407341 0.00025206889 0.048305031
110.19 -66.405998 0.00025213682 0.048280932
110.2 -66.404655 0.00025220474 0.048256844
110.21 -66.403305 0.00025227267 0.048232768
110.22 -66.401962 0.0002523406 0.048208706
110.23 -66.40062 0.00025240856 0.048184652
110.24 -66.399277 0.00025247652 0.048160613
110.25 -66.397934 0.0002525445 0.048136584
110.26 -66.396591 0.00025261246 0.048112571
110.27 -66.395248 0.00025268045 0.048088565
110.28 -66.393906 0.00025274843 0.048064575
110.29 -66.392563 0.00025281645 0.048040595
110.3 -66.39122 0.00025288446 0.048016626
110.31 -66.389877 0.00025295248 0.047992673
110.32 -66.388535 0.00025302049 0.04796873
110.33 -66.387192 0.00025308854 0.047944799
110.34 -66.385857 0.00025315658 0.047920879
110.35 -66.384514 0.00025322463 0.04789697
110.36 -66.383171 0.0002532927 0.047873076
110.37 -66.381828 0.00025336075 0.047849189
110.38 -66.380493 0.00025342882 0.047825318
110.39 -66.37915 0.00025349692 0.047801457
110.4 -66.377808 0.000253565 0.047777612
110.41 -66.376472 0.0002536331 0.047753774
110.42 -66.37513 0.0002537012 0.04772995
110.43 -66.373795 0.00025376931 0.047706138
110.44 -66.372452 0.00025383744 0.047682337
110.45 -66.371117 0.00025390557 0.047658551
110.46 -66.369774 0.0002539737 0.047634773
110.47 -66.368439 0.00025404184 0.047611009
110.48 -66.367096 0.00025411 0.047587257
110.49 -66.365761 0.00025417816 0.047563516
110.5 -66.364426 0.00025424632 0.047539786
110.51 -66.363083 0.00025431448 0.04751607
110.52 -66.361748 0.00025438267 0.047492366
110.53 -66.360413 0.00025445083 0.04746867
110.54 -66.359077 0.00025451902 0.047444992
110.55 -66.357735 0.00025458724 0.047421321
110.56 -66.3564 0.00025465543 0.047397662
110.57 -66.355064 0.00025472365 0.047374018
110.58 -66.353729 0.00025479187 0.047350384
110.59 -66.352394 0.00025486009 0.047326762
110.6 -66.351059 0.00025492834 0.047303151
110.61 -66.349724 0.00025499659 0.047279552
110.62 -66.348389 0.00025506484 0.047255967
110.63 -66.347054 0.00025513308 0.047232389
110.64 -66.345718 0.00025520133 0.047208827
110.65 -66.344383 0.00025526961 0.047185276
110.66 -66.343048 0.00025533789 0.047161736
110.67 -66.341721 0.00025540616 0.047138207
110.68 -66.340385 0.00025547444 0.047114693
110.69 -66.33905 0.00025554275 0.047091186
110.7 -66.337715 0.00025561106 0.047067694
110.71 -66.336388 0.00025567936 0.047044214
110.72 -66.335052 0.00025574767 0.047020745
110.73 -66.333717 0.000255816 0.046997286
110.74 -66.33239 0.00025588431 0.046973843
110.75 -66.331055 0.00025595265 0.046950407
110.76 -66.329727 0.00025602098 0.046926986
110.77 -66.328392 0.00025608935 0.046903577
110.78 -66.327065 0.00025615768 0.046880178
110.79 -66.325729 0.00025622605 0.046856791
110.8 -66.324402 0.00025629441 0.046833415
110.81 -66.323067 0.00025636278 0.046810053
110.82 -66.321739 0.00025643117 0.046786699
110.83 -66.320412 0.00025649954 0.046763361
110.84 -66.319077 0.00025656793 0.046740033
110.85 -66.317749 0.00025663633 0.046716716
110.86 -66.316422 0.00025670475 0.046693411
110.87 -66.315094 0.00025677314 0.046670116
